station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,state_abbr
ALM,2024-04-07T09:15:00Z,41,1.4,18.6,30,8,0,30.06,NA,10,NA,FEW,FEW,NA,NA,4000,4800,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2,KALM 070915Z AUTO 03008KT 10SM FEW040 FEW048 05/M17 A3006 RMK AO2,NA,NM
ALM,2024-04-07T09:35:00Z,39.2,1.4,19.95,30,9,0,30.06,NA,10,NA,FEW,NA,NA,NA,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.47,KALM 070935Z AUTO 03009KT 10SM FEW045 04/M17 A3006 RMK AO2,NA,NM
ALM,2024-04-07T09:55:00Z,41,1.4,18.6,30,10,0,30.06,NA,10,NA,FEW,NA,NA,NA,4100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.25,KALM 070955Z AUTO 03010KT 10SM FEW041 05/M17 A3006 RMK AO2,NA,NM
ALM,2024-04-07T10:15:00Z,41,1.4,18.6,30,9,0,30.06,NA,10,NA,FEW,SCT,NA,NA,3900,4600,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7,KALM 071015Z AUTO 03009KT 10SM FEW039 SCT046 05/M17 A3006 RMK AO2,NA,NM
ALM,2024-04-07T10:35:00Z,41,1.4,18.6,20,9,0,30.06,NA,10,NA,FEW,FEW,NA,NA,3600,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7,KALM 071035Z AUTO 02009KT 10SM FEW036 FEW043 05/M17 A3006 RMK AO2,NA,NM
ALM,2024-04-07T10:55:00Z,37.4,1.4,21.41,30,8,0,30.06,NA,10,NA,FEW,BKN,NA,NA,3300,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.76,KALM 071055Z AUTO 03008KT 10SM FEW033 BKN042 03/M17 A3006 RMK AO2,NA,NM
ALM,2024-04-07T11:15:00Z,41,1.4,18.6,20,8,0,30.06,NA,10,NA,FEW,SCT,SCT,NA,3400,4100,4900,NA,NA,NA,NA,NA,NA,NA,NA,35.2,KALM 071115Z AUTO 02008KT 10SM FEW034 SCT041 SCT049 05/M17 A3006 RMK AO2,NA,NM
ALM,2024-04-07T11:35:00Z,41,1.4,18.6,20,8,0,30.06,NA,10,NA,SCT,BKN,NA,NA,3700,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2,KALM 071135Z AUTO 02008KT 10SM SCT037 BKN043 05/M17 A3006 RMK AO2,NA,NM
ALM,2024-04-07T11:55:00Z,42.8,1.4,17.36,10,10,0,30.06,NA,10,NA,SCT,SCT,NA,NA,4200,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.51,KALM 071155Z AUTO 01010KT 10SM SCT042 SCT047 06/M17 A3006 RMK AO2,NA,NM
ALM,2024-04-07T12:15:00Z,42.8,1.4,17.36,10,10,0,30.06,NA,10,NA,FEW,FEW,NA,NA,4000,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.51,KALM 071215Z AUTO 01010KT 10SM FEW040 FEW047 06/M17 A3006 RMK AO2,NA,NM
ALM,2024-04-07T12:35:00Z,42.8,1.4,17.36,10,9,0,30.06,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.94,KALM 071235Z AUTO 01009KT 10SM CLR 06/M17 A3006 RMK AO2,NA,NM
ALM,2024-04-07T12:55:00Z,42.8,3.2,18.87,10,10,0,30.06,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.51,KALM 071255Z AUTO 01010KT 10SM CLR 06/M16 A3006 RMK AO2,NA,NM
ALM,2024-04-07T13:15:00Z,42.8,3.2,18.87,10,11,0,30.06,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,KALM 071315Z AUTO 01011KT 10SM CLR 06/M16 A3006 RMK AO2,NA,NM
ALM,2024-04-07T13:35:00Z,46.4,5,17.87,10,11,0,30.07,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.66,KALM 071335Z AUTO 01011KT 10SM CLR 08/M15 A3007 RMK AO2,NA,NM
ALM,2024-04-07T13:55:00Z,48.2,5,16.7,360,10,0,30.07,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.28,KALM 071355Z AUTO 36010KT 10SM CLR 09/M15 A3007 RMK AO2,NA,NM
ALM,2024-04-07T14:15:00Z,50,5,15.61,360,11,0,30.08,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 071415Z AUTO 36011KT 10SM CLR 10/M15 A3008 RMK AO2,NA,NM
ALM,2024-04-07T14:35:00Z,51.8,3.2,13.45,10,12,0,30.08,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8,KALM 071435Z AUTO 01012KT 10SM CLR 11/M16 A3008 RMK AO2,NA,NM
ALM,2024-04-07T14:55:00Z,51.8,3.2,13.45,360,15,0,30.08,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8,KALM 071455Z AUTO 36015KT 10SM CLR 11/M16 A3008 RMK AO2,NA,NM
ALM,2024-04-07T15:15:00Z,51.8,3.2,13.45,360,17,0,30.08,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8,KALM 071515Z AUTO 36017KT 10SM CLR 11/M16 A3008 RMK AO2,NA,NM
ALM,2024-04-07T15:35:00Z,53.6,3.2,12.59,10,16,0,30.08,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6,KALM 071535Z AUTO 01016KT 10SM CLR 12/M16 A3008 RMK AO2,NA,NM
ALM,2024-04-07T15:55:00Z,53.6,3.2,12.59,350,16,0,30.09,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6,KALM 071555Z AUTO 35016KT 10SM CLR 12/M16 A3009 RMK AO2,NA,NM
ALM,2024-04-07T16:15:00Z,55.4,3.2,11.79,340,18,0,30.09,NA,10,24,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4,KALM 071615Z AUTO 34018G24KT 10SM CLR 13/M16 A3009 RMK AO2,NA,NM
ALM,2024-04-07T16:35:00Z,57.2,5,12,340,14,0,30.09,NA,10,21,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,KALM 071635Z AUTO 34014G21KT 10SM CLR 14/M15 A3009 RMK AO2,NA,NM
ALM,2024-04-07T16:55:00Z,57.2,3.2,11.04,350,19,0,30.09,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,KALM 071655Z AUTO 35019KT 10SM CLR 14/M16 A3009 RMK AO2,NA,NM
ALM,2024-04-07T17:15:00Z,57.2,5,12,10,17,0,30.09,NA,10,23,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,KALM 071715Z AUTO 01017G23KT 10SM CLR 14/M15 A3009 RMK AO2,NA,NM
ALM,2024-04-07T17:35:00Z,59,5,11.24,350,12,0,30.09,NA,10,19,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,KALM 071735Z AUTO 35012G19KT 320V020 10SM CLR 15/M15 A3009 RMK AO2,NA,NM
ALM,2024-04-07T17:55:00Z,59,5,11.24,330,13,0,30.08,NA,10,21,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,KALM 071755Z AUTO 33013G21KT 10SM CLR 15/M15 A3008 RMK AO2,NA,NM
ALM,2024-04-07T18:15:00Z,60.8,5,10.55,10,14,0,30.08,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8,KALM 071815Z AUTO 01014KT 10SM CLR 16/M15 A3008 RMK AO2,NA,NM
ALM,2024-04-07T18:35:00Z,60.8,5,10.55,330,10,0,30.07,NA,10,16,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8,KALM 071835Z AUTO 33010G16KT 300V010 10SM CLR 16/M15 A3007 RMK AO2,NA,NM
ALM,2024-04-07T18:55:00Z,60.8,3.2,9.71,310,10,0,30.06,NA,10,18,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8,KALM 071855Z AUTO 31010G18KT 290V350 10SM CLR 16/M16 A3006 RMK AO2,NA,NM
ALM,2024-04-07T19:15:00Z,60.8,3.2,9.71,NA,4,0,30.05,NA,10,16,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8,KALM 071915Z AUTO VRB04G16KT 10SM CLR 16/M16 A3005 RMK AO2,NA,NM
ALM,2024-04-07T19:35:00Z,60.8,3.2,9.71,320,6,0,30.04,NA,10,14,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8,KALM 071935Z AUTO 32006G14KT 10SM CLR 16/M16 A3004 RMK AO2,NA,NM
ALM,2024-04-07T19:55:00Z,62.6,1.4,8.38,290,10,0,30.03,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6,KALM 071955Z AUTO 29010KT 10SM CLR 17/M17 A3003 RMK AO2,NA,NM
ALM,2024-04-07T20:15:00Z,62.6,1.4,8.38,NA,3,0,30.02,NA,10,13,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6,KALM 072015Z AUTO VRB03G13KT 10SM CLR 17/M17 A3002 RMK AO2,NA,NM
ALM,2024-04-07T20:35:00Z,62.6,1.4,8.38,310,8,0,30.01,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6,KALM 072035Z AUTO 31008KT 10SM CLR 17/M17 A3001 RMK AO2,NA,NM
ALM,2024-04-07T20:55:00Z,64.4,1.4,7.87,270,8,0,30,NA,10,14,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,KALM 072055Z AUTO 27008G14KT 10SM CLR 18/M17 A3000 RMK AO2,NA,NM
ALM,2024-04-07T21:15:00Z,64.4,1.4,7.87,NA,5,0,29.99,NA,10,12,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,KALM 072115Z AUTO VRB05G12KT 10SM CLR 18/M17 A2999 RMK AO2,NA,NM
ALM,2024-04-07T21:35:00Z,64.4,-2.2,6.64,290,7,0,29.97,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,KALM 072135Z AUTO 29007KT 10SM CLR 18/M19 A2997 RMK AO2,NA,NM
ALM,2024-04-07T21:55:00Z,64.4,3.2,8.55,NA,6,0,29.97,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,KALM 072155Z AUTO VRB06KT 10SM CLR 18/M16 A2997 RMK AO2,NA,NM
ALM,2024-04-07T22:15:00Z,64.4,-0.4,7.23,0,0,0,29.96,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,KALM 072215Z AUTO 00000KT 10SM CLR 18/M18 A2996 RMK AO2,NA,NM
ALM,2024-04-07T22:35:00Z,66.2,1.4,7.39,200,6,0,29.95,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,KALM 072235Z AUTO 20006KT 10SM CLR 19/M17 A2995 RMK AO2,NA,NM
ALM,2024-04-07T22:55:00Z,64.4,-4,6.1,NA,3,0,29.95,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,KALM 072255Z AUTO VRB03KT 10SM CLR 18/M20 A2995 RMK AO2,NA,NM
ALM,2024-04-07T23:15:00Z,66.2,-0.4,6.79,NA,5,0,29.94,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,KALM 072315Z AUTO VRB05KT 10SM CLR 19/M18 A2994 RMK AO2,NA,NM
ALM,2024-04-07T23:35:00Z,66.2,3.2,8.03,140,4,0,29.93,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,KALM 072335Z AUTO 14004KT 10SM CLR 19/M16 A2993 RMK AO2,NA,NM
ALM,2024-04-07T23:55:00Z,64.4,1.4,7.87,0,0,0,29.93,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,KALM 072355Z AUTO 00000KT 10SM CLR 18/M17 A2993 RMK AO2,NA,NM
ALM,2024-04-08T00:15:00Z,64.4,3.2,8.55,190,5,0,29.93,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,KALM 080015Z AUTO 19005KT 10SM CLR 18/M16 A2993 RMK AO2,NA,NM
ALM,2024-04-08T00:35:00Z,62.6,8.6,11.65,160,6,0,29.93,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6,KALM 080035Z AUTO 16006KT 10SM CLR 17/M13 A2993 RMK AO2,NA,NM
ALM,2024-04-08T00:55:00Z,60.8,10.4,13.46,180,4,0,29.92,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8,KALM 080055Z AUTO 18004KT 10SM CLR 16/M12 A2992 RMK AO2,NA,NM
ALM,2024-04-08T01:15:00Z,57.2,8.6,14.12,160,6,0,29.92,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,KALM 080115Z AUTO 16006KT 10SM CLR 14/M13 A2992 RMK AO2,NA,NM
ALM,2024-04-08T01:35:00Z,57.2,6.8,13.02,150,6,0,29.91,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,KALM 080135Z AUTO 15006KT 10SM CLR 14/M14 A2991 RMK AO2,NA,NM
ALM,2024-04-08T01:55:00Z,57.2,1.4,10.16,180,5,0,29.92,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,KALM 080155Z AUTO 18005KT 10SM CLR 14/M17 A2992 RMK AO2,NA,NM
ALM,2024-04-08T02:15:00Z,55.4,-2.2,9.15,160,6,0,29.92,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4,KALM 080215Z AUTO 16006KT 10SM CLR 13/M19 A2992 RMK AO2,NA,NM
ALM,2024-04-08T02:35:00Z,50,3.2,14.37,160,8,0,29.92,NA,10,NA,FEW,FEW,NA,NA,3600,4600,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 080235Z AUTO 16008KT 10SM FEW036 FEW046 10/M16 A2992 RMK AO2,NA,NM
ALM,2024-04-08T02:55:00Z,51.8,3.2,13.45,140,8,0,29.93,NA,10,NA,FEW,FEW,NA,NA,3700,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8,KALM 080255Z AUTO 14008KT 10SM FEW037 FEW047 11/M16 A2993 RMK AO2,NA,NM
ALM,2024-04-08T03:15:00Z,50,6.8,16.95,140,9,0,29.94,NA,10,NA,FEW,SCT,NA,NA,3800,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 080315Z AUTO 14009KT 10SM FEW038 SCT047 10/M14 A2994 RMK AO2,NA,NM
ALM,2024-04-08T03:35:00Z,50,6.8,16.95,160,7,0,29.94,NA,10,NA,FEW,NA,NA,NA,4800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 080335Z AUTO 16007KT 10SM FEW048 10/M14 A2994 RMK AO2,NA,NM
ALM,2024-04-08T03:55:00Z,48.2,6.8,18.13,170,6,0,29.94,NA,10,NA,FEW,FEW,SCT,NA,3100,3900,10000,NA,NA,NA,NA,NA,NA,NA,NA,45.04,KALM 080355Z AUTO 17006KT 10SM FEW031 FEW039 SCT100 09/M14 A2994 RMK AO2,NA,NM
ALM,2024-04-08T04:15:00Z,48.2,10.4,21.31,140,10,0,29.94,NA,10,NA,FEW,SCT,SCT,NA,4100,4700,10000,NA,NA,NA,NA,NA,NA,NA,NA,43.28,KALM 080415Z AUTO 14010KT 10SM FEW041 SCT047 SCT100 09/M12 A2994 RMK AO2,NA,NM
ALM,2024-04-08T04:35:00Z,50,6.8,16.95,130,8,0,29.94,NA,10,NA,FEW,SCT,NA,NA,4200,4800,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 080435Z AUTO 13008KT 10SM FEW042 SCT048 10/M14 A2994 RMK AO2,NA,NM
ALM,2024-04-08T04:55:00Z,50,8.6,18.39,140,8,0,29.94,NA,10,NA,FEW,NA,NA,NA,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 080455Z AUTO 14008KT 10SM FEW044 10/M13 A2994 RMK AO2,NA,NM
ALM,2024-04-08T05:15:00Z,50,6.8,16.95,140,7,0,29.93,NA,10,NA,FEW,SCT,NA,NA,4100,4800,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 080515Z AUTO 14007KT 10SM FEW041 SCT048 10/M14 A2993 RMK AO2,NA,NM
ALM,2024-04-08T05:35:00Z,48.2,8.6,19.66,130,9,0,29.93,NA,10,NA,FEW,SCT,SCT,NA,3500,4300,4800,NA,NA,NA,NA,NA,NA,NA,NA,43.66,KALM 080535Z AUTO 13009KT 10SM FEW035 SCT043 SCT048 09/M13 A2993 RMK AO2,NA,NM
ALM,2024-04-08T05:55:00Z,50,5,15.61,140,7,0,29.93,NA,10,NA,FEW,SCT,SCT,NA,3500,4300,4900,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 080555Z AUTO 14007KT 10SM FEW035 SCT043 SCT049 10/M15 A2993 RMK AO2,NA,NM
ALM,2024-04-08T06:15:00Z,50,5,15.61,130,7,0,29.93,NA,10,NA,SCT,SCT,NA,NA,3900,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 080615Z AUTO 13007KT 10SM SCT039 SCT045 10/M15 A2993 RMK AO2,NA,NM
ALM,2024-04-08T06:35:00Z,50,-0.4,12.15,110,5,0,29.92,NA,10,NA,SCT,BKN,NA,NA,4400,5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 080635Z AUTO 11005KT 10SM SCT044 BKN055 10/M18 A2992 RMK AO2,NA,NM
ALM,2024-04-08T06:55:00Z,48.2,-0.4,13,100,4,0,29.92,NA,10,NA,FEW,SCT,NA,NA,4000,4800,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.34,KALM 080655Z AUTO 10004KT 10SM FEW040 SCT048 09/M18 A2992 RMK AO2,NA,NM
ALM,2024-04-08T07:15:00Z,46.4,3.2,16.45,0,0,0,29.92,NA,10,NA,SCT,SCT,SCT,NA,4100,4600,5000,NA,NA,NA,NA,NA,NA,NA,NA,46.4,KALM 080715Z AUTO 00000KT 10SM SCT041 SCT046 SCT050 08/M16 A2992 RMK AO2,NA,NM
ALM,2024-04-08T07:35:00Z,48.2,1.4,14.14,0,0,0,29.91,NA,10,NA,FEW,SCT,NA,NA,4300,5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.2,KALM 080735Z AUTO 00000KT 10SM FEW043 SCT055 09/M17 A2991 RMK AO2,NA,NM
ALM,2024-04-08T07:55:00Z,50,1.4,13.22,130,3,0,29.91,NA,10,NA,SCT,SCT,NA,NA,4200,5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 080755Z AUTO 13003KT 10SM SCT042 SCT055 10/M17 A2991 RMK AO2,NA,NM
ALM,2024-04-08T08:15:00Z,46.4,3.2,16.45,0,0,0,29.9,NA,10,NA,SCT,SCT,SCT,NA,4000,4700,5500,NA,NA,NA,NA,NA,NA,NA,NA,46.4,KALM 080815Z AUTO 00000KT 10SM SCT040 SCT047 SCT055 08/M16 A2990 RMK AO2,NA,NM
ALM,2024-04-08T08:35:00Z,46.4,3.2,16.45,150,4,0,29.9,NA,10,NA,FEW,SCT,SCT,NA,3800,4600,5500,NA,NA,NA,NA,NA,NA,NA,NA,44.24,KALM 080835Z AUTO 15004KT 10SM FEW038 SCT046 SCT055 08/M16 A2990 RMK AO2,NA,NM
ALM,2024-04-08T08:55:00Z,44.6,3.2,17.61,130,5,0,29.89,NA,10,NA,SCT,BKN,NA,NA,3700,4600,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.36,KALM 080855Z AUTO 13005KT 10SM SCT037 BKN046 07/M16 A2989 RMK AO2,NA,NM
ALM,2024-04-08T09:15:00Z,46.4,3.2,16.45,150,4,0,29.88,NA,10,NA,FEW,SCT,BKN,NA,3500,4200,4900,NA,NA,NA,NA,NA,NA,NA,NA,44.24,KALM 080915Z AUTO 15004KT 10SM FEW035 SCT042 BKN049 08/M16 A2988 RMK AO2,NA,NM
ALM,2024-04-08T09:35:00Z,44.6,6.8,20.77,0,0,0,29.88,NA,10,NA,FEW,FEW,SCT,NA,3600,4200,4900,NA,NA,NA,NA,NA,NA,NA,NA,44.6,KALM 080935Z AUTO 00000KT 10SM FEW036 FEW042 SCT049 07/M14 A2988 RMK AO2,NA,NM
ALM,2024-04-08T09:55:00Z,42.8,1.4,17.36,0,0,0,29.88,NA,10,NA,FEW,SCT,BKN,NA,2900,3900,4600,NA,NA,NA,NA,NA,NA,NA,NA,42.8,KALM 080955Z AUTO 00000KT 10SM FEW029 SCT039 BKN046 06/M17 A2988 RMK AO2,NA,NM
ALM,2024-04-08T10:15:00Z,42.8,1.4,17.36,0,0,0,29.88,NA,10,NA,FEW,SCT,SCT,NA,4000,4500,5000,NA,NA,NA,NA,NA,NA,NA,NA,42.8,KALM 081015Z AUTO 00000KT 10SM FEW040 SCT045 SCT050 06/M17 A2988 RMK AO2,NA,NM
ALM,2024-04-08T10:35:00Z,42.8,-0.4,15.96,0,0,0,29.88,NA,10,NA,SCT,SCT,NA,NA,4500,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8,KALM 081035Z AUTO 00000KT 10SM SCT045 SCT050 06/M18 A2988 RMK AO2,NA,NM
ALM,2024-04-08T10:55:00Z,42.8,1.4,17.36,0,0,0,29.88,NA,10,NA,SCT,BKN,NA,NA,4400,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8,KALM 081055Z AUTO 00000KT 10SM SCT044 BKN050 06/M17 A2988 RMK AO2,NA,NM
ALM,2024-04-08T11:15:00Z,41,3.2,20.22,0,0,0,29.88,NA,10,NA,FEW,SCT,NA,NA,4200,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,KALM 081115Z AUTO 00000KT 10SM FEW042 SCT050 05/M16 A2988 RMK AO2,NA,NM
ALM,2024-04-08T11:35:00Z,39.2,5,23.56,0,0,0,29.87,NA,10,NA,FEW,SCT,SCT,NA,4100,4900,6000,NA,NA,NA,NA,NA,NA,NA,NA,39.2,KALM 081135Z AUTO 00000KT 10SM FEW041 SCT049 SCT060 04/M15 A2987 RMK AO2,NA,NM
ALM,2024-04-08T11:55:00Z,41,3.2,20.22,330,6,0,29.87,NA,10,NA,FEW,SCT,SCT,NA,4300,5000,6000,NA,NA,NA,NA,NA,NA,NA,NA,36.37,KALM 081155Z AUTO 33006KT 10SM FEW043 SCT050 SCT060 05/M16 A2987 RMK AO2,NA,NM
ALM,2024-04-08T12:15:00Z,41,1.4,18.6,340,4,0,29.88,NA,10,NA,FEW,NA,NA,NA,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.93,KALM 081215Z AUTO 34004KT 10SM FEW047 05/M17 A2988 RMK AO2,NA,NM
ALM,2024-04-08T12:35:00Z,41,3.2,20.22,340,4,0,29.87,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.93,KALM 081235Z AUTO 34004KT 10SM CLR 05/M16 A2987 RMK AO2,NA,NM
ALM,2024-04-08T12:55:00Z,39.2,5,23.56,0,0,0,29.89,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2,KALM 081255Z AUTO 00000KT 10SM CLR 04/M15 A2989 RMK AO2,NA,NM
ALM,2024-04-08T13:15:00Z,37.4,5,25.28,0,0,0,29.89,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,KALM 081315Z AUTO 00000KT 10SM CLR 03/M15 A2989 RMK AO2,NA,NM
ALM,2024-04-08T13:35:00Z,42.8,6.8,22.25,290,3,0,29.89,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.03,KALM 081335Z AUTO 29003KT 10SM CLR 06/M14 A2989 RMK AO2,NA,NM
ALM,2024-04-08T13:55:00Z,48.2,3.2,15.37,0,0,0,29.89,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.2,KALM 081355Z AUTO 00000KT 10SM CLR 09/M16 A2989 RMK AO2,NA,NM
ALM,2024-04-08T14:15:00Z,50,8.6,18.39,0,0,0,29.9,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KALM 081415Z AUTO 00000KT 10SM CLR 10/M13 A2990 RMK AO2,NA,NM
ALM,2024-04-08T14:35:00Z,51.8,12.2,20.2,0,0,0,29.89,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8,KALM 081435Z AUTO 00000KT 10SM CLR 11/M11 A2989 RMK AO2,NA,NM
ALM,2024-04-08T14:55:00Z,53.6,8.6,16.1,0,0,0,29.89,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6,KALM 081455Z AUTO 00000KT 10SM CLR 12/M13 A2989 RMK AO2,NA,NM
ALM,2024-04-08T15:15:00Z,55.4,5,12.8,0,0,0,29.89,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4,KALM 081515Z AUTO 00000KT 10SM CLR 13/M15 A2989 RMK AO2,NA,NM
ALM,2024-04-08T15:35:00Z,57.2,8.6,14.12,180,4,0,29.89,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,KALM 081535Z AUTO 18004KT 10SM CLR 14/M13 A2989 RMK AO2,NA,NM
